IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,218.4,,,,,,218.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,COM,Comoros,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,22103,,,,,,"22,103",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,22240,,,,,,"22,240",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,22566,,,,,,"22,566",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,22605,,,,,,"22,605",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,220363,,,,,,"220,363",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,223350,,,,,,"223,350",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,224,,,,,,224,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,228497,,,,,,"228,497",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,23703,,,,,,"23,703",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,23.24,,,,,,23.24,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,231461,,,,,,"231,461",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,231920,,,,,,"231,920",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,231.2,,,,,,231.2,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,237407,,,,,,"237,407",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,237486,,,,,,"237,486",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,NOR,Norway,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,237.1,,,,,,237.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,24556,,,,,,"24,556",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,24587,,,,,,"24,587",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,24594,,,,,,"24,594",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,24774,,,,,,"24,774",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,24845,,,,,,"24,845",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,24.72,,,,,,24.72,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,24.84,,,,,,24.84,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,242828,,,,,,"242,828",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,243.1,,,,,,243.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,247134,,,,,,"247,134",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,25,,,,,,25,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,25819,,,,,,"25,819",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,25.48,,,,,,25.48,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,252.4,,,,,,252.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,255164,,,,,,"255,164",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,256866,,,,,,"256,866",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,258601,,,,,,"258,601",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,26163,,,,,,"26,163",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,26191,,,,,,"26,191",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,26292,,,,,,"26,292",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,26686,,,,,,"26,686",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,26.95,,,,,,26.95,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,262111,,,,,,"262,111",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,264.8,,,,,,264.8,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,266230,,,,,,"266,230",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,266265,,,,,,"266,265",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,267134,,,,,,"267,134",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,267.3,,,,,,267.3,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,268.8,,,,,,268.8,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,274.7,,,,,,274.7,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,279.4,,,,,,279.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,28170,,,,,,"28,170",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,28382,,,,,,"28,382",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,28.06,,,,,,28.06,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,281490,,,,,,"281,490",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,284029,,,,,,"284,029",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,284.5,,,,,,284.5,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,285350,,,,,,"285,350",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,286.1,,,,,,286.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,286.8,,,,,,286.8,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,29111,,,,,,"29,111",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,29517,,,,,,"29,517",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,296.1,,,,,,296.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,296.8,,,,,,296.8,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,298466,,,,,,"298,466",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,3032,,,,,,"3,032",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,3046,,,,,,"3,046",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,3047,,,,,,"3,047",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,3062,,,,,,"3,062",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,3072,,,,,,"3,072",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,3102853,,,,,,"3,102,853",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,3112,,,,,,"3,112",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,3199,,,,,,"3,199",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,3246,,,,,,"3,246",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,3336,,,,,,"3,336",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,3400,,,,,,"3,400",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,3447,,,,,,"3,447",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,3557,,,,,,"3,557",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,3578,,,,,,"3,578",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,3606352,,,,,,"3,606,352",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,3646,,,,,,"3,646",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,3675,,,,,,"3,675",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,3793,,,,,,"3,793",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,3807,,,,,,"3,807",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,3822,,,,,,"3,822",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,3853,,,,,,"3,853",,,EN,2018-08-15T22:00:00.000Z
